Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
17,"MS Rakha, CP Bezemer, AE Hassan","Revisiting the performance of automated approaches for the retrieval of duplicate reports in issue tracking systems that perform just-in-time duplicate retrieval",2018,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-017-9590-5","https://scholar.google.com/scholar?cites=17943274667549095639&as_sdt=2005&sciodt=2007&hl=en",211,"2022-09-05 09:28:12","","10.1007/s10664-017-9590-5","","",,,,,17,4.25,6,3,4,"Issue tracking systems (ITSs) allow software end-users and developers to file issue reports and change requests. Reports are frequently duplicately filed for the same software issue. …","","https://scholar.google.com/scholar?q=related:13aHGj5RA_kJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"C Morakot, HK Dam, T Truyen, P Trang…","Automatically recommending components for issue reports using deep learning",2021,"Empirical Software …","search.proquest.com","https://search.proquest.com/openview/8d4355a8a417379b90988fedf08c3b48/1?pq-origsite=gscholar&cbl=326341","",212,"2022-09-05 09:28:12","","","","",,,,,0,0.00,0,5,1,"… We have created a replication package and made it available at https://github.com/ MUICT-SERU/DeepSoft-C. The package contains the full dataset and the source code of DeepSoft-C …","","https://scholar.google.com/scholar?q=related:ORsdGxzRIfYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
2,"M Di Gregorio, D Di Nucci, F Palomba…","The making of accessible android applications: an empirical study on the state of the practice",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10182-x","https://scholar.google.com/scholar?cites=15788767175029137908&as_sdt=2005&sciodt=2007&hl=en",213,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10182-x","","",,,,,2,2.00,1,4,1,"Nowadays, mobile applications represent the principal means to enable human interaction. Being so pervasive, these applications should be made usable for all users: accessibility …","https://link.springer.com/article/10.1007/s10664-022-10182-x","https://scholar.google.com/scholar?q=related:9KH13Bf4HNsJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
4,"P Behnamghader, P Meemeng, I Fostiropoulos…","A scalable and efficient approach for compiling and analyzing commit history",2018,"… Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3239235.3239237","https://scholar.google.com/scholar?cites=11414625913921295365&as_sdt=2005&sciodt=2007&hl=en",214,"2022-09-05 09:28:12","","10.1145/3239235.3239237","","",,,,,4,1.00,1,4,4,"… systems, the impactfuls and their relationships, the compilability of each commit, and the quality metrics calculated for the compiled revisions are available in our replication package1 …","https://dl.acm.org/doi/pdf/10.1145/3239235.3239237","https://scholar.google.com/scholar?q=related:BVQ_m8rlaJ4J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
2,"SA Haryono, F Thung, D Lo, L Jiang, J Lawall…","AndroEvolve: Automated Android API update with data flow analysis and variable denormalization",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10096-0","https://scholar.google.com/scholar?cites=11998151661873700032&as_sdt=2005&sciodt=2007&hl=en",215,"2022-09-05 09:28:12","","10.1007/s10664-021-10096-0","","",,,,,2,2.00,0,6,1,"The Android operating system is frequently updated, with each version bringing a new set of APIs. New versions may involve API deprecation; Android apps using deprecated APIs …","https://arxiv.org/pdf/2011.05020","https://scholar.google.com/scholar?q=related:wJw-F17_gaYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
31,"M Muñoz Barón, M Wyrich, S Wagner","An empirical validation of cognitive complexity as a measure of source code understandability",2020,"… Empirical Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3382494.3410636","https://scholar.google.com/scholar?cites=9633370047268231740&as_sdt=2005&sciodt=2007&hl=en",216,"2022-09-05 09:28:12","","10.1145/3382494.3410636","","",,,,,31,15.50,10,3,2,"… Of the 56 relevant papers, only 22 published their experimental data, source code, or a replication package. We contacted 12 authors of relevant papers that did not publish their data …","https://arxiv.org/pdf/2007.12520","https://scholar.google.com/scholar?q=related:PJpPqQSbsIUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
14,"A Mazuera-Rozo, J Bautista-Mora…","The Android OS stack and its vulnerabilities: an empirical study",2019,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09689-7","https://scholar.google.com/scholar?cites=9060804757697710006&as_sdt=2005&sciodt=2007&hl=en",217,"2022-09-05 09:28:12","","10.1007/s10664-019-09689-7","","",,,,,14,4.67,5,3,3,"The wide and rapid adoption of Android-based devices in the last years has motivated the usage of Android apps to support a broad range of daily activities. In that sense, being the …","","https://scholar.google.com/scholar?q=related:tse9wetxvn0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
3,"KJ Stol, M Schaarschmidt, S Goldblit","Gamification in software engineering: the mediating role of developer engagement and job satisfaction",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10062-w","https://scholar.google.com/scholar?cites=13548511775381502338&as_sdt=2005&sciodt=2007&hl=en",218,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10062-w","","",,,,,3,3.00,1,3,1,"… In that context, this study and the replication package with the necessary scripts and instructions to conduct these analysis may be welcomed by researchers seeking to contribute to the …","https://link.springer.com/article/10.1007/s10664-021-10062-w","https://scholar.google.com/scholar?q=related:grnPNq37BbwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
11,"A Mazuera-Rozo, C Trubiani…","Investigating types and survivability of performance bugs in mobile apps",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09795-6","https://scholar.google.com/scholar?cites=5564680027359373642&as_sdt=2005&sciodt=2007&hl=en",219,"2022-09-05 09:28:12","","10.1007/s10664-019-09795-6","","",,,,,11,5.50,4,3,2,"A recent research showed that mobile apps represent nowadays 75% of the whole usage of mobile devices. This means that the mobile user experience, while tied to many factors (eg, …","https://www.researchgate.net/profile/Catia-Trubiani/publication/339733444_Investigating_types_and_survivability_of_performance_bugs_in_mobile_apps/links/5fc77aae45851568d1325389/Investigating-types-and-survivability-of-performance-bugs-in-mobile-apps.pdf?_sg%5B0%5D=started_experiment_milestone&_sg%5B1%5D=started_experiment_milestone&origin=journalDetail","https://scholar.google.com/scholar?q=related:Sml3fwC3OU0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"H Marques, N Laranjeiro, J Bernardino","Injecting software faults in Python applications",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10047-9","",220,"2022-09-05 09:28:12","","10.1007/s10664-021-10047-9","","",,,,,0,0.00,0,3,1,"Software fault injection techniques have been largely used as means for evaluating the dependability of systems in presence of certain types of faults. Despite the large diversity of tools …","https://comum.rcaap.pt/bitstream/10400.26/40374/1/Henrique-Manuel-Domingues-Marques.pdf","https://scholar.google.com/scholar?q=related:1G4bkebyYwoJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
3,"D Caivano, P Cassieri, S Romano…","An Exploratory Study on Dead Methods in Open-source Java Desktop Applications",2021,"… Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3475716.3475773","https://scholar.google.com/scholar?cites=16373875375467292928&as_sdt=2005&sciodt=2007&hl=en",221,"2022-09-05 09:28:12","","10.1145/3475716.3475773","","",,,,,3,3.00,1,4,1,"… Both analysis script and raw data are available in our replication package [35]. … An Exploratory Study on Dead Methods in Opensource Java Desktop Applications: Replication Package. …","","https://scholar.google.com/scholar?q=related:AGk-x-awO-MJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
14,"Y Luo, P Liang, C Wang, M Shahin, J Zhan","Characteristics and Challenges of Low-Code Development: The Practitioners' Perspective",2021,"… Software Engineering and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3475716.3475782","https://scholar.google.com/scholar?cites=4330480700171993097&as_sdt=2005&sciodt=2007&hl=en",222,"2022-09-05 09:28:12","","10.1145/3475716.3475782","","",,,,,14,14.00,3,5,1,"Background: In recent years, Low-code development (LCD) is growing rapidly, and Gartner and Forrester have predicted that the use of LCD is very promising. Giant companies, such …","https://arxiv.org/pdf/2107.07482","https://scholar.google.com/scholar?q=related:CcBvwED1GDwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
13,"C Vassallo, S Proksch, T Zemp, HC Gall","Every build you break: Developer-oriented assistance for build failure resolution",2020,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09765-y","https://scholar.google.com/scholar?cites=16615035474279584729&as_sdt=2005&sciodt=2007&hl=en",223,"2022-09-05 09:28:12","","10.1007/s10664-019-09765-y","","",,,,,13,6.50,3,4,2,"Continuous integration is an agile software development practice. Instead of integrating features right before a release, they are constantly being integrated into an automated build …","https://www.zora.uzh.ch/id/eprint/198330/1/VassalloBARTEMSE2020.pdf","https://scholar.google.com/scholar?q=related:2dPyzrt2lOYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"P Fabiano, P Fabio, LA De","The Relation of Test-Related Factors to Software Quality: A Case Study on Apache Systems",2021,"Empirical Software Engineering","search.proquest.com","https://search.proquest.com/openview/c52d821a4dd6ecb046957d9d6a532ae0/1?pq-origsite=gscholar&cbl=326341","",224,"2022-09-05 09:28:12","","","","",,,,,0,0.00,0,3,1,"Testing represents a crucial activity to ensure software quality. Recent studies have shown that test-related factors (eg, code coverage) can be reliable predictors of software code quality…","","https://scholar.google.com/scholar?q=related:_XFwmbd2bzMJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"LP Lima, LS Rocha, CIM Bezerra, M Paixao","Assessing exception handling testing practices in open-source libraries",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09983-3","https://scholar.google.com/scholar?cites=5967345265491649890&as_sdt=2005&sciodt=2007&hl=en",225,"2022-09-05 09:28:12","","10.1007/s10664-021-09983-3","","",,,,,1,1.00,0,4,1,"… results for this empirical study are available in our replication package (Lima et al. 2021). … Lima L, Rocha L, Bezerra C, Paixao M (2021) Replication package for the paper: “assessing …","https://arxiv.org/pdf/2105.00500","https://scholar.google.com/scholar?q=related:YiW9EedE0FIJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
4,"MFC Nazário, E Guerra, R Bonifácio…","Detecting and reporting object-relational mapping problems: An industrial report",2019,"… Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870163/","https://scholar.google.com/scholar?cites=3196861113190142446&as_sdt=2005&sciodt=2007&hl=en",226,"2022-09-05 09:28:12","","","","",,,,,4,1.33,1,4,3,"Background: Object-Relational Mapping (ORM) frameworks are regarded as key tools in the software engineer arsenal. However, developers often face ORM problems, and the …","http://mtc-m21c.sid.inpe.br/attachment.cgi/sid.inpe.br/mtc-m21c/2019/11.08.09.49/doc/nazario_detecting.pdf","https://scholar.google.com/scholar?q=related:7lH1pz6IXSwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"M YAN, Y FANG, D LO, X XIA, X ZHANG","File-level defect prediction: Unsupervised vs. supervised models.(2017)",2017,"… on Empirical Software Engineering …","core.ac.uk","https://core.ac.uk/download/pdf/155249384.pdf","",227,"2022-09-05 09:28:12","PDF","","","",,,,,0,0.00,0,5,5,"… Replication package of our study can be downloaded from: https://bitbucket.org/mengyancqu/esem17defectprediction Acknowledgment. We are very grateful to thank Yang et al. [1] for …","https://core.ac.uk/download/pdf/155249384.pdf","https://scholar.google.com/scholar?q=related:Vf33JcY5SA0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
5,"J Hoyos, R Abdalkareem, S Mujahid, E Shihab…","On the Removal of Feature Toggles",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09902-y","https://scholar.google.com/scholar?cites=8295255027016830532&as_sdt=2005&sciodt=2007&hl=en",228,"2022-09-05 09:28:12","","10.1007/s10664-020-09902-y","","",,,,,5,5.00,1,5,1,"Feature Toggling is a technique to control the execution of features in a software project. For example, practitioners using feature toggles can experiment with new features in a …","https://rabeabdalkareem.github.io/files/14-Hoyos_EMSE2020.pdf","https://scholar.google.com/scholar?q=related:RI6cNn-qHnMJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
